Index,Timestamp,RefP,X,Y,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagnetoX,MagnetoY,MagnetoZ,etn-scm-iot_b8:27:eb:29:0f:19,eduroam_c8:b5:ad:f3:6b:70,eduroam_c8:b5:ad:f3:6b:60,eduroam_c8:b5:ad:f3:69:c0,eduroam_c8:b5:ad:f3:69:d0,eduroam_84:d4:7e:5f:70:70,ClickShare-1862482789_9c:2f:9d:5f:1e:ad,eduroam_f0:5c:19:c3:5d:a0,eduroam_84:d4:7e:5f:70:60,eduroam_c8:b5:ad:f3:73:20,_be:53:22:90:2f:a7,eduroam_cc:88:c7:03:a4:a0,_7e:cb:24:39:04:02,TP-Link_2FA8_9c:53:22:90:2f:a7,eduroam_cc:d0:83:a0:c3:b0,eduroam_cc:88:c7:03:a4:b0,Tenda_62F1A0_d8:32:14:62:f1:a1,xc_82:88:2e:8f:63:24,eduroam_24:f2:7f:9a:e9:d0,DIRECT-BK_02:e0:db:d8:39:a9,eduroam_cc:d0:83:a0:e0:a0,eduroam_cc:d0:83:a0:e0:b0,vX,vY,Orientation
60,04:50:54:45,NaN,0.0,5.04,-0.729837976445747,1.188789553504726,-0.10033221611947876,0.01600303552656338,-0.0009657688321588581,-0.02981810934173298,-2.9437501,-33.393753,-22.66875,-77.0,-80.0,-84.0,-84.0,-85.0,-86.0,-91.0,-91.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
61,04:50:54:57,NaN,0.0,5.13,-0.7094876064513176,1.2290465502137042,-0.1847746794942128,0.023683809010018778,-0.0039941059057216205,-0.02766132856446527,-5.925,-31.837502,-21.675001,-77.0,-80.0,-84.0,-84.0,-85.0,-86.0,-91.0,-91.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
62,04:50:54:71,NaN,0.0,5.220000000000001,-0.687393026179637,1.268259436065707,-0.27956475890869914,0.02949802920604123,-0.008304521540722492,-0.024365339357882838,-5.9437504,-34.2,-17.8875,-77.0,-80.0,-84.0,-84.0,-85.0,-86.0,-91.0,-91.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
63,04:50:54:83,NaN,0.0,5.3100000000000005,-0.6637265968257531,1.3001441016542161,-0.37609946592562266,0.03334498778251937,-0.013405597457258962,-0.020561992599337196,-6.5062504,-33.35625,-16.893751,-77.0,-80.0,-84.0,-84.0,-85.0,-86.0,-91.0,-91.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
64,04:50:54:86,5.0,0.0,5.4,-0.6382752939782856,1.320849161737022,-0.46765636039159525,0.03568311334532758,-0.01838426504923867,-0.01670390919136296,-4.9875,-32.756252,-17.550001,-77.0,-80.0,-84.0,-84.0,-85.0,-86.0,-91.0,-91.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
65,04:50:55:08,NaN,0.0,5.538461538461539,-0.6113041110191508,1.330587105686311,-0.5490083963909076,0.037290321876764,-0.02215907661729402,-0.012980907957611483,-5.4187503,-31.593752,-16.556252,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
66,04:50:55:20,NaN,0.0,5.676923076923077,-0.5837939364399501,1.33212851648989,-0.616566122417504,0.039018664624732136,-0.023861393707848483,-0.009285253441510212,-7.70625,-31.0125,-17.868752,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
67,04:50:55:32,NaN,0.0,5.815384615384616,-0.5571779289324119,1.3279930573278727,-0.6680677268171535,0.041512451390545414,-0.02316956310488502,-0.00537262763330809,-6.99375,-31.031252,-17.04375,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
68,04:50:55:44,NaN,0.0,5.953846153846154,-0.5329036943018091,1.3199213130008156,-0.7017171050925264,0.04483422436829248,-0.020593805835467622,-0.0012802190351616526,-7.9875,-31.593752,-18.0375,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
69,04:50:55:61,NaN,0.0,6.092307692307693,-0.512226439276937,1.3104336087615676,-0.7158397721868066,0.04836348057640955,-0.017303326032656937,0.0024183493059929577,-8.981251,-29.8875,-16.5375,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
70,04:50:55:78,NaN,0.0,6.230769230769231,-0.4966554932232697,1.3031480833490514,-0.7089430867414777,0.051123011285057564,-0.014427497994485361,0.004897083817503321,-8.55,-30.900002,-16.875,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
71,04:50:55:95,NaN,0.0,6.36923076923077,-0.4880494873283976,1.3010312735213576,-0.6806403355366455,0.05217309333592404,-0.0126661470575362,0.005530074288187879,-7.4437504,-30.281252,-17.85,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
72,04:50:56:13,NaN,0.0,6.507692307692308,-0.4877436537613623,1.3048711336510106,-0.6330694641052038,0.05074167944697054,-0.012428004494042879,0.004085804373588291,-10.837501,-29.587502,-17.5125,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
73,04:50:56:29,NaN,0.0,6.6461538461538465,-0.4959798932191828,1.3135388862416784,-0.5701898011545651,0.04619680655571536,-0.013940639764246143,0.000779483030111197,-8.53125,-32.34375,-17.71875,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
74,04:50:56:47,NaN,0.0,6.7846153846153845,-0.5119596977971438,1.324815799211769,-0.4955826180780963,0.038285312460905115,-0.01719761725639564,-0.0036891577125814892,-10.668751,-30.900002,-17.7,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
75,04:50:56:65,NaN,0.0,6.923076923076923,-0.533798894677467,1.3353802140123752,-0.41248508569835957,0.02763279435915321,-0.021884065189094422,-0.008195832574397691,-11.6625,-31.9125,-19.2,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
76,04:50:56:82,NaN,0.0,7.061538461538461,-0.5586313443768233,1.3410307406880624,-0.32619429891600993,0.01586042391812116,-0.027337450729576933,-0.011455913582179988,-12.4875,-32.0625,-18.69375,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
77,04:50:56:85,6.0,0.0,7.2,-0.5834704184876793,1.3385206684131037,-0.24533248569651903,0.004953426180072623,-0.032694863686686865,-0.012395667626130645,-12.337501,-32.643753,-18.54375,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
78,04:50:56:95,NaN,0.0,7.3125,-0.60633460845858,1.3278124235313904,-0.18044500432921384,-0.003571776813163458,-0.03720727694721199,-0.010354561518462473,-11.925,-33.206253,-19.875,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
79,04:50:57:08,NaN,0.0,7.425,-0.6266038233376532,1.312294113671177,-0.14043327293532543,-0.008981781603135378,-0.0403967159412384,-0.005110309323259658,-13.500001,-33.6375,-21.69375,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
80,04:50:57:21,NaN,0.0,7.5375,-0.6446881318525,1.29626648888476,-0.12783786809325812,-0.011272433980561566,-0.042033560149066417,0.0030496770138579102,-11.325001,-35.8125,-22.03125,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
81,04:50:57:33,NaN,0.0,7.65,-0.6615129023744035,1.281782686597824,-0.1371199272866337,-0.011140730788086925,-0.04214594790839732,0.013248091832778426,-11.64375,-35.79375,-23.362501,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
82,04:50:57:47,NaN,0.0,7.7625,-0.677872802478671,1.2677412760007893,-0.158524362160802,-0.009788976411187969,-0.04094927948927366,0.024142750915332932,-10.63125,-36.075,-22.85625,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
83,04:50:57:66,NaN,0.0,7.875,-0.6937416159667854,1.2516838829896262,-0.18247135374511644,-0.008463718902622213,-0.03860625690521212,0.03421580853636053,-10.106251,-36.3375,-25.518751,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
84,04:50:57:83,NaN,0.0,7.9875,-0.7077588139862884,1.2319907232389462,-0.20028522181346775,-0.007897843977761821,-0.035041359042860175,0.042064850904762176,-10.06875,-37.36875,-24.35625,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
85,04:50:57:87,7.0,0.0,8.1,-0.7175295125749215,1.2083313394284858,-0.20486258054305637,-0.007855641044898116,-0.030001868993614074,0.04663006437237535,-10.387501,-36.46875,-26.00625,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
86,04:50:57:96,NaN,0.0,8.242105263157894,-0.7208650615458294,1.180502573049628,-0.19338349057459386,-0.00731212560663184,-0.023330796198580684,0.047313423288462886,-10.012501,-36.018753,-27.993752,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
87,04:50:58:09,NaN,0.0,8.384210526315789,-0.7166110470891477,1.1473917251541679,-0.16822275775043538,-0.005320562915530924,-0.015248566404228668,0.04399070614220158,-12.918751,-33.975002,-29.625002,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
88,04:50:58:22,NaN,0.0,8.526315789473683,-0.7042102431741623,1.107411538062293,-0.1355716290277926,-0.0016876063033002082,-0.006431234386781835,0.036913152505286706,-13.218751,-33.54375,-29.94375,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
89,04:50:58:35,NaN,0.0,8.66842105263158,-0.683032819120348,1.060289169865932,-0.10441110427903581,0.003097364626242104,0.0022150718169980307,0.026458249333355815,-11.0625,-33.975002,-28.462502,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
90,04:50:58:48,NaN,0.0,8.810526315789474,-0.6526601277296881,1.0082980813057494,-0.08400584398221353,0.008384272079604845,0.009940029888451666,0.012789324330369061,-10.81875,-33.506252,-30.45,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
91,04:50:58:66,NaN,0.0,8.952631578947368,-0.6138627566642652,0.9550287300963411,-0.07885887455609258,0.013784967757808771,0.016343290851058147,-0.004367853620290977,-9.39375,-34.95,-31.612501,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
92,04:50:58:84,NaN,0.0,9.094736842105263,-0.5690106600004903,0.9032673714024545,-0.08642031928158388,0.019234297906844167,0.02128533999989677,-0.025706934971582166,-8.231251,-35.100002,-29.456251,-72.0,-75.0,-85.0,-81.0,-87.0,-87.0,-91.0,-91.0,-80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
93,04:50:59:45,NaN,0.0,9.236842105263158,-0.5211052406739702,0.8549659009316694,-0.10083146714827285,0.0248064726790632,0.024672247282768688,-0.05218553062849578,-12.562501,-32.775,-31.931252,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
94,04:50:59:60,NaN,0.0,9.378947368421052,-0.47235096895911294,0.8127389853845497,-0.11818470873982168,0.030521932217101172,0.02621159267627695,-0.08486913181780964,-12.637501,-34.8375,-30.618752,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
95,04:50:59:78,NaN,0.0,9.521052631578947,-0.42401895363134495,0.7804658695844319,-0.13763087504043917,0.03627296471221633,0.025387286908664933,-0.12487223675942237,-11.85,-32.49375,-31.25625,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
96,04:50:59:91,NaN,0.0,9.663157894736843,-0.37746170100626936,0.7620016032490008,-0.15805625419527242,0.04180328488071603,0.021763718575067544,-0.17338017561689092,-11.512501,-33.956253,-30.45,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
97,04:51:00:06,NaN,0.0,9.805263157894737,-0.3343183102817026,0.7586815255357007,-0.17583438800814488,0.046794003336667916,0.015175557866004087,-0.23158186626878657,-10.51875,-34.95,-31.275002,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
98,04:51:00:21,NaN,0.0,9.947368421052632,-0.2955762317623741,0.7680290569775334,-0.18713687345068328,0.05101672679466813,0.005565852510862877,-0.3004400605158815,-9.637501,-35.550003,-29.79375,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
99,04:51:00:36,NaN,0.0,10.089473684210526,-0.26113109759300684,0.7852621338106536,-0.19052892745568326,0.054237787799322104,-0.007151109398535372,-0.3803051261315528,-9.075001,-35.7,-29.643751,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
100,04:51:00:51,NaN,0.0,10.23157894736842,-0.23035618845879366,0.8058409813913178,-0.18613130363997257,0.056012070534104536,-0.02304860788255768,-0.470369229181543,-8.1,-34.95,-29.625002,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
101,04:51:00:66,NaN,0.0,10.373684210526317,-0.20299140042064145,0.8261070643949527,-0.17327854624034755,0.05570874628565518,-0.04212277800689426,-0.5681352714103451,-10.81875,-37.350002,-27.000002,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
102,04:51:00:84,NaN,0.0,10.515789473684212,-0.1797417266807517,0.8418766404031173,-0.15010742420653495,0.052747970864224135,-0.06412970533807884,-0.6691466633498929,-9.675,-36.768753,-26.00625,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
103,04:51:01:02,NaN,0.0,10.657894736842106,-0.1621430617582273,0.8480322982787657,-0.11585592772210387,0.046891982007256076,-0.0883240553480297,-0.7670759143269251,-6.9750004,-37.050003,-24.69375,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
104,04:51:01:07,8.0,0.0,10.8,-0.152091274945501,0.8406657452741882,-0.0729906383257303,0.03828782064061521,-0.11334946986932003,-0.8541948369924638,-6.9187503,-38.8125,-23.550001,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
105,04:51:01:15,NaN,0.13333333333333333,10.8,-0.151653082195035,0.8195741246679367,-0.02695511462258764,0.027249492358067697,-0.13732940781034822,-0.9221309748650618,-5.0062504,-37.3125,-25.031252,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
106,04:51:01:28,NaN,0.26666666666666666,10.8,-0.16280446867263848,0.7884311083429385,0.016525229604501215,0.014205746355397118,-0.15805753778734108,-0.9628973072184932,1.1437501,-38.175003,-21.73125,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
107,04:51:01:42,NaN,0.4,10.8,-0.18663783111151816,0.7523734602564629,0.05511811849832801,-0.0002825799221723457,-0.17338017538106085,-0.9704004946475332,7.3500004,-37.425003,-19.743752,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
108,04:51:01:55,NaN,0.5333333333333333,10.8,-0.22232210775166406,0.7152814021877438,0.09063713952208742,-0.015605725738690034,-0.18178364086495255,-0.9420764506220468,14.475,-35.325,-20.550001,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
109,04:51:01:70,NaN,0.6666666666666666,10.8,-0.2662015230059812,0.6789928748735138,0.12569481447910869,-0.031016892800311495,-0.18294151971280703,-0.8798912623221281,20.681252,-30.018751,-20.325,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
110,04:51:01:89,NaN,0.8,10.8,-0.3119853714499723,0.6442966668015869,0.1606019010099227,-0.04570836906165918,-0.17780287841502215,-0.7903547258962266,24.656252,-20.362501,-21.900002,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
111,04:51:02:07,NaN,0.9333333333333333,10.8,-0.3530970992656186,0.6121111509909737,0.193748751872906,-0.059234425676051534,-0.16802520666989548,-0.6831536354517965,25.031252,-18.31875,-21.5625,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
112,04:51:02:26,NaN,1.0666666666666667,10.8,-0.3853697443029116,0.5832498986452311,0.22395894792786278,-0.07159826673349727,-0.155316469958171,-0.5685403799541375,23.643751,-19.650002,-21.5625,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
113,04:51:02:45,NaN,1.2,10.8,-0.40731053522250926,0.5571212419911665,0.25159790950644584,-0.08296127517328025,-0.14115494313439803,-0.4550849622248847,22.087502,-18.50625,-20.8875,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
114,04:51:02:58,NaN,1.3333333333333333,10.8,-0.41872731066781377,0.5321192579120861,0.27727780786733724,-0.09342775275320594,-0.12663935184808567,-0.3490226241368633,22.66875,-19.650002,-21.900002,-78.0,-71.0,-85.0,-81.0,-85.0,-83.0,-91.0,-91.0,-80.0,-87.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
115,04:51:03:29,NaN,1.4666666666666666,10.8,-0.4199718272963187,0.5081585017258565,0.300299110868227,-0.10284614132907217,-0.11234383939807085,-0.2546080233623945,23.625,-19.63125,-22.725,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
116,04:51:03:43,NaN,1.6,10.8,-0.41192314701506705,0.48793123665075305,0.31934066994860466,-0.1107284279785339,-0.0984115529437249,-0.17441035052588766,23.41875,-19.725,-26.85,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
117,04:51:03:59,NaN,1.7333333333333334,10.8,-0.39608724788558425,0.47490752593092467,0.33453552833359956,-0.11658248441771601,-0.08489800677989168,-0.10928165616518101,19.800001,-22.087502,-27.525002,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
118,04:51:03:77,NaN,1.8666666666666667,10.8,-0.3747786103803992,0.4706407816753523,0.34696726394925714,-0.12019778968089156,-0.07197533671194575,-0.05843671519579048,21.35625,-22.35,-28.2,-78.0,-86.0,-77.0,-86.0,-89.0,-78.0,-92.0,-91.0,-80.0,-90.0,-92.0,-94.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0
